#mm9.knownGene.name	mm9.kgXref.geneSymbol
uc008asv.2	Tnfrsf12a
uc012alx.1	Tnfrsf12a
uc008asw.2	Cldn6
uc008asx.2	Cldn9
uc008asy.1	AK047830
uc008asz.1	Pkmyt1
uc008ata.1	Pkmyt1
uc008atb.1	Paqr4
uc008atc.1	Myt1
uc008atd.1	Kremen2
uc008ate.1	AK037113
uc008atf.1	9530082P21Rik
uc008atg.1	AK079285
uc008ath.1	Flywch1
uc008ati.1	Flywch1
uc008atj.2	Flywch1
uc008atk.1	Flywch1
uc008atl.1	Flywch2
uc008atm.1	AK086736
uc008atn.1	Srrm2
uc008ato.1	Srrm2
uc008atp.1	Srrm2
uc008atq.1	Srrm2
uc008atr.1	Tceb2
uc008ats.1	Tceb2
uc008att.2	Prss33
uc012aly.1	Prss33
uc008atv.1	Prss41
uc012alz.1	Prss41
uc008atw.1	Prss41
uc012ama.1	Prss32
uc008aty.2	Prss21
uc008atz.1	Dcpp1
uc008aua.1	Dcpp2
uc008aub.1	Dcpp3
uc008auc.1	Sbp
uc008aud.1	Sbpl
uc008aue.2	Prss30
uc012amb.1	Prss22
uc008aug.1	Prss27
uc008auh.2	Kctd5
uc012amc.1	Pdpk1
uc008auj.1	Pdpk1
uc008auk.2	Pdpk1
uc008aul.1	Pdpk1
uc008aum.1	Amdhd2
uc008aun.1	Amdhd2
uc008auo.1	Amdhd2
uc008aup.2	Atp6v0c
uc008aut.2	Tbc1d24
uc012amd.1	Tbc1d24
uc012ame.1	Tbc1d24
uc008auq.2	Tbc1d24
uc008aur.2	Tbc1d24
uc008auv.2	Tbc1d24
uc008aus.2	Tbc1d24
uc008auw.2	Tbc1d24
uc008auu.2	Tbc1d24
uc008aux.1	Ntn3
uc008auy.1	Ntn3
uc012amf.1	Ntn3
uc008auz.1	AK017296
uc008ava.1	1600002H07Rik
uc008avb.1	1600002H07Rik
uc008avc.1	1600002H07Rik
uc008avd.1	BC028777
uc008ave.1	Ccnf
uc008avf.1	Ccnf
uc008avg.1	Ccnf
uc008avh.1	Ccnf
uc008avi.1	Ccnf
uc008avj.1	Ccnf
uc008avk.1	Abca17
uc008avl.1	Abca3
uc008avm.1	Abca3
uc008avn.1	Abca3
uc008avo.1	Abca3
uc008avp.1	Abca3
uc012amg.1	Abca3
uc008avq.1	D330041H03Rik
uc008avr.1	D330041H03Rik
uc012amh.1	D330041H03Rik
uc008avs.1	Rnps1
uc008avt.1	Rnps1
uc008avu.1	Rnps1
uc008avv.2	Dci
uc008avw.1	Dnase1l2
uc008avx.1	Dnase1l2
uc012ami.1	E4f1
uc008avy.1	E4f1
uc008avz.1	E4f1
uc008awa.1	E4f1
uc008awb.1	E4f1
uc012amj.1	E4f1
uc008awc.1	BC026600
uc008awd.1	AK014798
uc008awe.1	Pgp
uc008awf.1	Pgp
uc008awg.2	Mlst8
uc008awh.2	Mlst8
uc008awi.2	Mlst8
uc008awj.2	Mlst8
uc008awk.1	9930021D14Rik
uc008awl.1	9930021D14Rik
uc008awm.1	Caskin1
uc008awp.2	Caskin1
uc012amk.1	mKIAA1306
uc008awo.1	Caskin1
uc008awq.2	Traf7
uc012aml.1	Traf7
uc008aws.2	Traf7
uc008awr.2	Traf7
uc008awt.1	AK011460
uc008awu.2	Rab26
uc008awv.1	Pkd1
uc012amm.1	Pkd1
uc012amn.1	Pkd1
uc008aww.1	Pkd1
uc008awx.1	Tsc2
uc008awy.1	Tsc2
uc008awz.1	Tsc2
uc008axa.1	Tsc2
uc008axb.1	Tsc2
uc008axc.1	Tsc2
uc008axd.1	Tsc2
uc008axe.1	Tsc2
uc008axf.1	Tsc2
uc008axg.1	Tsc2
uc008axh.1	Tsc2
uc012amo.1	AK182281
uc008axi.2	Nthl1
uc008axj.2	Slc9a3r2
uc008axk.2	Slc9a3r2
uc008axl.2	Slc9a3r2
uc008axm.1	Npw
uc008axn.1	Zfp598
uc008axo.1	Zfp598
uc008axp.1	Zfp598
uc008axq.1	Syngr3
uc008axr.1	Gfer
uc008axs.2	Noxo1
uc008axu.2	Noxo1
uc008axv.1	Tbl3
uc012amp.1	Tbl3
uc008axw.1	Rnf151
uc008axx.2	Snhg9
uc012amq.1	Snora78
uc008axy.2	Rps2
uc008aya.2	Gm10653
uc008axz.2	Gm10653
uc008ayb.2	Rps2
uc008ayc.1	Snora64
uc008ayd.1	Ndufb10
uc008ayf.2	Rpl3l
uc008ayg.2	Rpl3l
uc008ayh.1	Sepx1
uc008ayi.1	Sepx1
uc008ayj.1	Hs3st6
uc012amr.1	Hs3st6
uc012ams.1	4930528F23Rik
uc008ayk.1	4930528F23Rik
uc008ayl.1	Fahd1
uc008aym.2	Hagh
uc012amt.1	Hagh
uc008ayn.1	Igfals
uc008ayo.2	Nubp2
uc008ayq.2	Spsb3
uc008ayr.2	Spsb3
uc012amu.1	Spsb3
uc008ays.1	Spsb3
uc008ayt.2	Eme2
uc008ayu.1	Eme2
uc008ayv.1	Spsb3
uc008ayw.2	Eme2
uc008ayx.2	Mapk8ip3
uc008ayy.1	Mrps34
uc008ayz.2	Nme3
uc008azc.2	Mapk8ip3
uc008aze.2	Mapk8ip3
uc008azf.2	Mapk8ip3
uc008azb.2	Mapk8ip3
uc008azd.2	Mapk8ip3
uc008aza.2	Mapk8ip3
uc012amv.1	Mapk8ip3
uc008azg.1	Mapk8ip3
uc008azh.2	Jsap1
uc008azi.1	Hn1l
uc008azj.1	Hn1l
uc008azk.2	Cramp1l
uc008azl.1	Cramp1l
uc008azm.2	Ift140
uc012amw.1	Ift140
uc008azn.1	Ift140
uc008azo.2	Ift140
uc008azp.1	Tmem204
uc008azq.2	Telo2
uc008azr.2	Telo2
uc008azs.2	Telo2
uc008azt.2	Ptx4
uc008azu.2	Ptx4
uc012amx.1	1110018H23Rik
uc008azv.1	Clcn7
uc008azw.1	Clcn7
uc012amy.1	Ccdc154
uc008azx.1	Ccdc154
uc012amz.1	BC003965
uc012ana.1	Unkl
uc008baa.1	Unkl
uc008bab.1	Gnptg
uc008bac.1	Gnptg
uc008bad.1	Gnptg
uc008bae.1	Gnptg
uc008baf.2	0610007P22Rik
uc012anb.1	0610007P22Rik
uc012anc.1	0610007P22Rik
uc008bag.2	0610007P22Rik
uc012and.1	Baiap3
uc008bai.2	Ube2i
uc008baj.2	Ube2i
uc008bak.2	Ube2i
uc008bal.2	Ube2i
uc012ane.1	LOC100272221
uc008bam.1	Prss34
uc008ban.1	Prss28
uc008bao.1	Prss28
uc008bap.2	Prss29
uc012anf.1	Tpsab1
uc008baq.2	Tpsab1
uc008bar.2	Tpsab1
uc008bas.1	Tpsb2
uc008bat.1	Tpsg1
uc008bau.2	Tpsg1
uc012ang.1	Cacna1h
uc008bav.2	Cacna1h
uc008baw.1	Tekt4
uc008bax.2	Sstr5
uc012anh.1	Sstr5
uc008bay.1	Sox8
uc008baz.1	Sox8
uc008bba.1	Sox8
uc008bbb.1	AK079380
uc008bbc.2	Lmf1
uc008bbd.2	Lmf1
uc008bbe.2	Lmf1
uc008bbf.2	Lmf1
uc008bbg.1	Lmf1
uc008bbh.1	AK076892
uc008bbi.2	Gng13
uc008bbj.2	Gng13
uc008bbk.2	Chtf18
uc012ani.1	Chtf18
uc008bbl.1	Rpusd1
uc008bbm.1	Rpusd1
uc008bbn.1	Mslnl
uc008bbo.1	Msln
uc008bbp.1	Msln
uc008bbq.2	Narfl
uc012anj.1	Narfl
uc008bbr.1	Haghl
uc008bbs.1	Haghl
uc008bbt.1	Haghl
uc008bbu.1	Haghl
uc012ank.1	Ccdc78
uc008bbw.1	Fam173a
uc008bbx.1	Fam173a
uc008bby.1	Fam173a
uc008bbz.1	Metrn
uc008bca.1	Metrn
uc008bcb.1	Metrn
uc012anl.1	Fbxl16
uc008bcc.2	Fbxl16
uc008bcd.2	Wdr24
uc008bce.2	Jmjd8
uc008bcf.1	Stub1
uc008bcg.1	Rhbdl1
uc008bch.1	Rhot2
uc008bci.2	Wdr90
uc012anm.1	Wdr90
uc008bcj.2	Wdr90
uc008bck.1	Fam195a
uc008bcl.2	0610011F06Rik
uc008bcm.2	Wfikkn1
uc008bcn.1	Rab40C
uc008bco.2	Rab40c
uc012ann.1	Gm10012
uc008bcp.1	Pigq
uc012ano.1	Pigq
uc008bcq.1	AK178429
uc012anp.1	mGpi1
uc008bcr.1	Pigq
uc012anq.1	Pigq
uc008bct.1	Pigq
uc008bcu.1	Nhlrc4
uc008bcv.1	Nhlrc4
uc008bcx.1	AK192827
uc008bcy.1	Solh
uc008bcz.1	Solh
uc008bda.1	Solh
uc008bdb.1	AK006250
uc008bdc.2	Rab11fip3
uc008bdd.2	Rab11fip3
uc008bde.2	Rab11fip3
uc008bdf.1	Rab11fip3
uc008bdg.1	Decr2
uc008bdh.1	Nme4
uc008bdi.1	Nme4
uc008bdj.2	Tmem8
uc008bdk.1	Tmem8
uc008bdl.2	Mrpl28
uc012anr.1	Mrpl28
uc008bdm.2	Axin1
uc008bdn.2	Axin1
uc008bdo.1	Pdia2
uc012ans.1	Pdia2
uc008bdp.1	Arhgdig
uc008bdq.1	Rgs11
uc008bdr.1	Rgs11
uc008bds.1	Rgs11
uc008bdt.1	Rgs11
uc008bdu.1	Rgs11
uc008bdv.1	Itfg3
uc008bdw.1	Itfg3
uc008bdx.1	Luc7l
uc008bdy.1	Luc7l
uc008bdz.1	Luc7l
uc008bea.1	Luc7l
uc008beb.1	Luc7l
uc008bed.2	Neurl1b
uc008bee.2	Dusp1
uc008bef.1	Ergic1
uc008beg.1	Ergic1
uc008beh.1	Atp6v0e
uc008bei.1	Atp6v0e
uc008bej.1	A930001N09Rik
uc008bek.1	A930001N09Rik
uc008bel.2	A930001N09Rik
uc008bem.2	Sec20
uc008ben.2	Bnip1
uc008beo.1	Nkx2-5
uc008bep.1	Kifc1
uc008beq.1	Kifc5b
uc008ber.1	Kifc5b
uc008bes.1	Phf1
uc008bet.1	Phf1
uc008beu.1	Phf1
uc008bev.1	Tctex-3
uc012ant.1	Tctex-3
uc008bew.1	Phf1
uc008bex.1	Cuta
uc008bey.1	Cuta
uc008bez.1	Cuta
uc012anu.1	Mir3083
uc008bfa.1	DQ716012
uc008bfb.1	Zbtb9
uc008bfc.2	Zbtb9
uc008bfd.1	AK043439
uc008bfe.1	AK002723
uc008bff.1	Bak1
uc008bfg.1	Bak1
uc008bfh.2	Ggnbp1
uc008bfi.2	Itpr3
uc008bfj.1	AK131746
uc008bfk.1	2900010M23Rik
uc008bfl.1	Ip6k3
uc008bfm.2	Lemd2
uc008bfn.1	AK038843
uc008bfo.1	AK036033
uc008bfp.1	DQ562562
uc008bfq.1	DQ714762
uc008bfr.1	DQ716500
uc008bfs.1	DQ689443
uc008bft.1	DQ691637
uc008bfu.1	DQ710343
uc008bfv.1	DQ702916
uc008bfw.1	DQ708963
uc008bfx.1	DQ562057
uc008bfy.1	DQ719582
uc008bfz.1	DQ714499
uc008bga.1	DQ688608
uc008bgb.1	DQ550225
uc008bgc.1	DQ697752
uc008bgd.1	DQ704149
uc008bge.1	DQ723871
uc008bgf.1	DQ698970
uc008bgg.1	DQ721858
uc008bgh.1	DQ684799
uc008bgi.1	DQ690809
uc008bgj.1	DQ685077
uc008bgk.1	DQ566656
uc008bgl.1	DQ717113
uc008bgm.1	DQ714398
uc008bgn.1	DQ555342
uc008bgo.1	DQ687771
uc008bgp.1	DQ685895
uc008bgq.1	DQ692785
uc008bgr.1	DQ708075
uc008bgs.1	DQ703005
uc008bgt.1	DQ558583
uc008bgu.1	DQ561781
uc008bgv.1	DQ697222
uc008bgw.1	DQ714183
uc008bgx.1	DQ719770
uc008bgy.1	DQ691590
uc008bgz.1	DQ690574
uc008bha.1	DQ686359
uc008bhb.1	DQ549229
uc008bhc.1	DQ689754
uc008bhd.1	DQ700514
uc008bhe.1	DQ704470
uc008bhf.1	DQ547698
uc008bhg.1	DQ685369
uc008bhh.1	DQ694760
uc008bhi.1	DQ688766
uc008bhj.1	DQ719554
uc008bhk.1	DQ715509
uc008bhl.1	DQ543728
uc008bhm.1	DQ694302
uc008bhn.1	DQ698182
uc008bho.1	DQ712948
uc008bhp.1	DQ691427
uc008bhq.1	DQ697120
uc008bhr.1	DQ560731
uc008bhs.1	DQ689607
uc008bht.1	DQ551000
uc008bhu.1	DQ684929
uc008bhv.1	DQ686960
uc008bhw.1	DQ690161
uc008bhx.1	DQ564349
uc008bhy.1	DQ691629
uc008bhz.1	DQ713888
uc008bia.1	DQ562286
uc008bib.1	DQ558686
uc008bic.1	DQ688394
uc008bid.1	DQ693362
uc008bie.1	DQ550042
uc008bif.1	DQ563356
uc008big.1	DQ715402
uc008bih.1	DQ694571
uc008bii.1	DQ553778
uc008bij.1	DQ569883
uc008bik.1	DQ561165
uc008bil.1	DQ553816
uc008bim.1	DQ685562
uc008bin.1	DQ568346
uc008bio.1	DQ687636
uc008bip.1	DQ704037
uc008biq.1	DQ689085
uc008bir.1	DQ723704
uc008bis.1	DQ554718
uc008bit.1	DQ712179
uc008biu.1	DQ717414
uc008biv.1	DQ698459
uc008biw.1	DQ549109
uc008bix.1	DQ690906
uc008biy.1	DQ566016
uc008biz.1	DQ541762
uc008bja.1	DQ707872
uc008bjb.1	DQ546601
uc008bjc.1	DQ686266
uc008bjd.1	DQ540913
uc008bje.1	DQ723061
uc008bjf.1	DQ547177
uc008bjg.1	DQ686414
uc008bjh.1	DQ709054
uc008bji.1	DQ543747
uc008bjj.1	DQ720250
uc008bjk.1	DQ719555
uc008bjl.1	DQ718216
uc008bjm.1	DQ716236
uc008bjn.1	DQ718145
uc008bjo.1	DQ722193
uc008bjp.1	DQ719838
uc008bjq.1	DQ557075
uc008bjr.1	DQ689483
uc008bjs.1	DQ717357
uc008bjt.1	DQ711393
uc008bju.1	DQ695242
uc008bjv.1	DQ709996
uc008bjw.1	DQ701434
uc008bjx.1	DQ699068
uc008bjy.1	DQ686667
uc008bjz.1	DQ547645
uc008bka.1	DQ684698
uc008bkb.1	DQ709345
uc008bkc.1	DQ693159
uc008bkd.1	DQ560656
uc008bke.1	DQ691069
uc008bkf.1	DQ556830
uc008bkg.1	DQ705640
uc008bkh.1	DQ704275
uc008bki.1	DQ706720
uc008bkj.1	DQ698138
uc008bkk.1	DQ692167
uc008bkl.1	DQ694887
uc008bkm.1	DQ702571
uc008bkn.1	DQ563315
uc008bko.1	DQ715268
uc008bkp.1	DQ541757
uc008bkq.1	DQ724649
uc008bkr.1	DQ707303
uc008bks.1	DQ691347
uc008bkt.1	DQ546924
uc008bku.1	DQ714811
uc008bkv.1	DQ546400
uc008bkw.1	DQ695109
uc008bkx.1	DQ561384
uc008bky.1	DQ552568
uc008bkz.1	DQ548214
uc008bla.1	DQ706369
uc008blb.1	DQ692606
uc008blc.1	DQ690311
uc008bld.1	DQ688193
uc008ble.1	DQ566455
uc008blf.1	DQ690220
uc008blg.1	DQ698049
uc008blh.1	DQ705124
uc008bli.1	DQ717915
uc008blj.1	DQ561682
uc008blk.1	DQ686384
uc008bll.1	DQ718113
uc008blm.1	DQ700265
uc008bln.1	DQ563505
uc008blo.1	DQ550471
uc008blp.1	DQ557665
uc008blq.1	DQ708234
uc008blr.1	DQ724542
uc008bls.1	DQ546366
uc008blt.1	DQ696836
uc008blu.1	DQ688664
uc008blv.1	DQ698748
uc008blw.1	DQ714775
uc008blx.1	DQ712376
uc008bly.1	DQ698253
uc008blz.1	DQ547595
uc008bma.1	DQ687367
uc008bmb.1	DQ696619
uc008bmc.1	DQ710218
uc008bmd.1	DQ542264
uc008bme.1	DQ701826
uc008bmf.1	DQ552494
uc008bmg.1	DQ565798
uc008bmh.1	DQ685891
uc008bmi.1	DQ696325
uc008bmj.1	DQ715174
uc008bmk.1	DQ692767
uc008bml.1	DQ551521
uc008bmm.1	DQ708637
uc008bmn.1	DQ557880
uc012anv.1	Gm10505
uc008bmo.1	DQ566912
uc008bmp.1	DQ685657
uc008bmq.1	DQ713604
uc008bmr.1	DQ727241
uc008bms.1	DQ552897
uc008bmt.1	DQ699411
uc008bmu.1	DQ554417
uc008bmv.1	DQ720158
uc008bmw.1	DQ553325
uc008bmx.1	DQ712092
uc008bmy.1	DQ688695
uc008bmz.1	DQ692085
uc008bna.1	DQ541485
uc008bnb.1	DQ726481
uc008bnc.1	DQ702372
uc008bnd.1	DQ710126
uc008bne.1	DQ709035
uc008bnf.1	DQ685176
uc008bng.1	DQ697912
uc008bnh.1	DQ708250
uc008bni.1	DQ701201
uc008bnj.1	DQ712343
uc008bnk.1	DQ716375
uc008bnl.1	DQ695354
uc008bnm.1	DQ711501
uc008bnn.1	DQ698435
uc008bno.1	DQ719409
uc008bnp.1	DQ689110
uc008bnq.1	DQ702386
uc008bnr.1	DQ726638
uc008bns.1	DQ725778
uc008bnt.1	DQ565270
uc008bnu.1	DQ716522
uc008bnv.1	DQ701901
uc008bnw.1	DQ566013
uc008bnx.1	DQ697893
uc008bny.1	DQ693587
uc008bnz.1	DQ686571
uc008boa.1	DQ541758
uc008bob.1	DQ692674
uc008boc.1	DQ722660
uc008bod.1	DQ556080
uc008boe.1	DQ708091
uc008bof.1	DQ710611
uc008bog.1	DQ554951
uc008boh.1	DQ722884
uc008boi.1	DQ727080
uc008boj.1	DQ723383
uc008bok.1	DQ700184
uc008bol.1	DQ561150
uc008bom.1	DQ695127
uc008bon.1	DQ547015
uc008boo.1	DQ708719
uc008boq.1	DQ725616
uc008bor.1	DQ723578
uc008bos.1	DQ709620
uc008bot.1	DQ549737
uc008bou.1	DQ711315
uc008bov.1	DQ705564
uc008bow.1	Grm4
uc008box.1	Grm4
uc012anw.1	Hmga1
uc012anx.1	Hmga1
uc012any.1	Hmga1
uc012anz.1	Hmga1
uc012aoa.1	Hmga1
uc008boz.2	Hmga1
uc008bpd.2	Hmga1-rs1
uc012aob.1	Hmga1
uc012aoc.1	Hmga1
uc008boy.2	Hmga1
uc008bpb.2	Hmga1-rs1
uc012aod.1	Hmga1
uc008bpa.2	Hmga1
uc008bpc.2	Hmga1
uc008bpe.1	AI413582
uc008bpf.1	AI413582
uc008bpg.1	Nudt3
uc008bph.1	Rps10
uc008bpi.1	Rps10
uc008bpj.1	Pacsin1
uc008bpk.1	Pacsin1
uc008bpl.1	Pacsin1
uc008bpm.1	Pacsin1
uc008bpn.1	Pacsin1
uc008bpo.2	Spdef
uc008bpp.1	D17Wsu92e
uc008bpq.1	D17Wsu92e
uc008bpr.1	D17Wsu92e
uc008bps.1	Snrpc
uc008bpt.1	Uhrf1bp1
uc008bpu.1	Taf11
uc008bpv.1	Anks1
uc008bpw.1	Anks1
uc008bpx.1	Anks1
uc008bpy.1	Anks1
uc008bpz.1	Anks1
uc008bqa.1	Tcp11
uc008bqb.1	Tcp11
uc008bqc.1	Tcp11
uc008bqd.1	Scube3
uc008bqe.1	Scube3
uc008bqf.1	Scube3
uc008bqg.2	Zfp523
uc008bqh.2	Zfp523
uc008bqi.2	Def6
uc012aoe.1	Def6
uc008bqj.1	Ppard
uc008bqk.1	Ppard
uc008bqo.2	Fance
uc012aof.1	Fance
uc008bql.2	Fance
uc008bqm.2	Fance
uc008bqn.2	Fance
uc008bqp.2	Rpl10a
uc008bqq.2	Rpl10a
uc008bqr.2	Tead3
uc008bqs.2	Tead3
uc008bqt.2	Tead3
uc012aog.1	Tead3
uc008bqu.1	Tulp1
uc008bqv.1	Tulp1
uc008bqw.1	BC038073
uc008bqx.1	Tulp1
uc008bqy.1	Tulp1
uc008bqz.2	Fkbp5
uc008bra.2	Fkbp5
uc008brb.1	AK146407
uc008brc.1	AK162363
uc008brd.2	4930511I11Rik
uc008bre.1	Gm749
uc008brf.1	Clps
uc012aoh.1	Lhfpl5
uc008brg.2	Lhfpl5
uc008brh.1	SRPK1
uc008bri.1	Srpk1
uc008brj.1	Srpk1
uc008brk.1	Slc26a8
uc012aoi.1	Mapk14
uc008brm.2	Mapk14
uc008brl.2	Mapk14
uc008brn.1	Mapk14
uc012aoj.1	Mapk14
uc008bro.2	Mapk13
uc008brp.1	Brpf3
uc012aok.1	Brpf3
uc012aol.1	mKIAA1286
uc008brq.1	Brpf3
uc008brs.1	Brpf3
uc008brt.1	Pnpla1
uc008bru.1	4930539E08Rik
uc008brv.1	Pxt1
uc008brw.1	Kctd20
uc008brx.1	Kctd20
uc008bry.1	Kctd20
uc008brz.1	Kctd20
uc008bsa.1	Stk38
uc008bsb.1	Stk38
uc008bsc.1	Stk38
uc008bse.2	Sfrs3
uc008bsd.2	Srsf3
uc008bsf.1	LOC100499420
uc012aom.1	Cdkn1a
uc008bsg.2	Cdkn1a
uc008bsh.1	Cdkn1a
uc008bsi.1	Rab44
uc008bsj.2	Cpne5
uc008bsk.2	Cpne5
uc008bsl.2	Cpne5
uc008bsm.1	Ppil1
uc008bsn.2	BC004004
uc008bso.1	Pi16
uc008bsp.1	Pi16
uc008bsq.1	Pi16
uc008bsr.1	AK189748
uc008bss.1	AK198904
uc008bst.1	Mtch1
uc008bsu.1	Mtch1
uc008bsv.1	AK189633
uc008bsw.1	Mtch1
uc012aon.1	Fgd2
uc008bsx.2	Fgd2
uc008bsy.2	Fgd2
uc008bsz.1	Pim1
uc008bta.1	Pim1
uc008btb.1	Pim1
uc008btc.2	Tmem217
uc012aoo.1	Tmem217
uc008btd.1	Tbc1d22b
uc008bte.1	Tbc1d22b
uc012aop.1	AK002805
uc008btf.1	Rnf8
uc008btg.1	AK156427
uc008bth.1	Ftsjd2
uc008btj.2	1110021J02Rik
uc008bti.2	1110021J02Rik
uc008btk.2	1110021J02Rik
uc008btl.1	AK086881
uc008btn.1	Mdga1
uc008bto.1	Mdga1
uc008btp.1	Zfand3
uc008btq.1	Zfand3
uc008btr.1	Zfand3
uc008bts.1	Zfand3
uc008btu.2	Btbd9
uc008btt.2	Btbd9
uc012aoq.1	Btbd9
uc012aor.1	Gm6402
uc008btv.1	AK169509
uc008btw.2	Btbd9
uc012aos.1	Glo1
uc012aot.1	Glo1
uc008bty.1	AK018977
uc008btz.1	Dnahc8
uc008bua.1	Dnahc8
uc008bub.1	Dnahc8
uc008buc.1	Dnahc8
uc008bud.1	Glp1r
uc008bue.1	AK138161
uc008buf.1	Umodl1
uc008bug.1	Umodl1
uc008buh.1	Umodl1
uc008bui.2	Abcg1
uc008buj.2	Abcg1
uc008buk.2	Tff3
uc008bul.1	Tff2
uc008bum.1	AK050258
uc008bun.1	AK085535
uc008buo.1	Tff1
uc008bup.1	Tmprss3
uc008buq.2	Tmprss3
uc008bur.2	Ubash3a
uc008bus.2	Ubash3a
uc008buu.1	Rsph1
uc008buv.1	Rsph1
uc008buw.1	Slc37a1
uc008bux.1	Slc37a1
uc008buy.1	Slc37a1
uc008buz.2	Pde9a
uc008bva.2	Pde9a
uc008bvb.2	wdr4
uc008bvc.2	Wdr4
uc008bvd.2	Wdr4
uc012aou.1	Wdr4
uc008bve.1	Ndufv3
uc008bvf.1	Ndufv3
uc008bvg.1	AK019514
uc008bvh.2	Pknox1
uc008bvi.2	Pknox1
uc008bvj.2	Pknox1
uc008bvl.1	Cbs
uc008bvm.1	Cbs
uc008bvn.1	Cbs
uc008bvo.2	U2af1
uc012aov.1	U2af1
uc008bvp.1	Cryaa
uc008bvq.1	Cryaa
uc008bvr.1	Sik1
uc008bvs.2	Hsf2bp
uc008bvt.2	Rrp1b
uc008bvu.2	Rrp1b
uc008bvv.1	Pdxk-ps
uc008bvw.1	BC048393
uc008bvx.1	Notch3
uc008bvy.1	Ephx3
uc008bvz.1	Ephx3
uc008bwa.2	Brd4
uc008bwb.2	Brd4
uc008bwc.2	Brd4
uc008bwd.2	Brd4
uc008bwe.1	Brd4
uc008bwf.1	Brd4
uc012aow.1	AK159351
uc008bwg.1	Akap8
uc008bwh.1	AKAP95
uc012aox.1	Akap8
uc008bwi.1	AKAP95
uc008bwj.1	Akap8l
uc008bwk.1	Akap8l
uc008bwl.1	NAKAP95
uc008bwm.2	Wiz
uc008bwn.2	Wiz
uc008bwo.2	Wiz
uc008bwq.2	Wiz
uc008bwr.1	wiz
uc012aoy.1	wiz
uc008bws.2	wiz
uc008bwt.2	Wiz
uc008bwu.1	Rasal3
uc008bwv.1	Rasal3
uc008bww.1	Rasal3
uc008bwx.2	A530088E08Rik
uc012aoz.1	Pglyrp2
uc008bwz.2	tagL
uc008bxa.2	Pglyrp2
uc012apa.1	Pglyrp2
uc008bxb.2	Pglyrp2
uc008bxc.2	Pglyrp2
uc008bxd.1	Pglyrp2
uc008bxe.1	Cyp4f39
uc012apb.1	Cyp4f17
uc008bxf.1	Cyp4f16
uc008bxg.1	Cyp4f16
uc008bxh.1	Cyp4f16
uc008bxi.1	Cyp4f16
uc008bxj.1	Gm9705
uc012apc.1	Cyp4f40
uc008bxk.1	Cyp4f15
uc008bxl.1	Cyp4f15
uc008bxm.1	Zfp871
uc008bxn.2	Zfp811
uc008bxo.1	Zfp799
uc008bxp.2	Zfp870
uc008bxq.1	Cyp4f14
uc008bxr.1	Cyp4f14
uc008bxs.1	Cyp4f14
uc008bxt.1	Cyp4f13
uc012apd.1	Cyp4f13
uc008bxu.2	Cyp4f41-ps
uc008bxv.2	Zfp472
uc008bxw.1	Zfp952
uc008bxx.1	C920016K16Rik
uc008bxy.1	Zfp763
uc008bxz.2	4921501E09Rik
uc008bya.1	Zfp563
uc008byb.2	Zfp422-rs1
uc008byc.2	Morc2b
uc008byd.1	Olfr55
uc008bye.1	Olfr239
uc012ape.1	Gm4461
uc008byf.2	Zfp955a
uc008byg.1	Olfr63
uc008byh.2	Zfp955b
uc008byi.1	Zfp81
uc008byj.1	Zfp101
uc008byk.1	Zfp101
uc008byl.1	Actl9
uc008bym.2	Adamts10
uc008byo.2	Adamts10
uc008byn.2	Adamts10
uc012apf.1	Adamts10
uc008byp.2	Adamts10
uc008byq.2	Adamts10
uc008byr.2	Adamts10
uc012apg.1	Adamts10
uc012aph.1	Adamts10
uc008bys.2	Adamts10
uc008byt.2	Adamts10
uc008byu.2	Myo1f
uc012api.1	Myo1f
uc008byv.2	Myo1f
uc008byw.2	Zfp414
uc008byy.2	Zfp414
uc008byx.2	Zfp414
uc008byz.1	Pram1
uc008bzb.2	Pram1
uc008bza.2	Pram1
uc008bzf.2	Hnrnpm
uc008bze.2	Hnrnpm
uc008bzg.2	Hnrnpm
uc008bzc.2	Hnrnpm
uc008bzd.2	Hnrnpm
uc008bzh.2	mKIAA4193
uc008bzi.1	2-Mar
uc012apj.1	2-Mar
uc008bzj.1	2-Mar
uc008bzk.1	2-Mar
uc012apk.1	2-Mar
uc008bzl.1	AK036614
uc008bzm.1	Rab11b
uc008bzn.1	Rab11b
uc008bzo.1	AK133808
uc008bzp.2	Angptl4
uc012apl.1	Angptl4
uc012apm.1	Kank3
uc008bzq.1	Kank3
uc008bzr.1	Kank3
uc008bzt.2	Rps28
uc008bzs.2	Rps28
uc008bzu.1	Ndufa7
uc008bzv.1	Cd320
uc008bzw.2	Kifc1
uc008bzx.2	Kifc1
uc008bzy.1	BC033916
uc008bzz.1	AK136742
uc008caa.2	Daxx
uc008cab.2	Daxx
uc008cac.1	Zbtb22
uc008cad.1	AK140218
uc008cae.1	Tapbp
uc008caf.1	Tapbp
uc008cag.1	Rgl2
uc012apn.1	H2-Ke2
uc008cah.1	H2-Ke2
uc008cai.1	Wdr46
uc008caj.2	B3galt4
uc008cak.1	Rps18
uc008cal.1	Rps18
uc012apo.1	Vps52
uc008cam.1	Vps52
uc012app.1	H2-K2
uc008cao.1	AA388235
uc008cap.1	H2-K1
uc012apq.1	H2-K1
uc008caq.1	H2-K1
uc008car.1	H2-K1
uc008cas.2	Ring1
uc012apr.1	Mir219-1
uc008cat.2	H2-Ke6
uc008cav.1	Slc39a7
